,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
1666,2011,KIA,OPTIMA,MID-SIZE,2.0,4,AS6,X,10.5,7.0,8.9,32.0,205.0
1667,2011,KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,10.0,7.0,8.6,33.0,198.0
1668,2011,KIA,OPTIMA,MID-SIZE,2.4,4,M6,X,10.0,6.8,8.6,33.0,198.0
1669,2011,KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,6.9,6.2,6.6,43.0,152.0
1670,2011,KIA,RIO,COMPACT,1.6,4,A4,X,8.8,6.6,7.8,36.0,179.0
1671,2011,KIA,RIO,COMPACT,1.6,4,M5,X,8.3,7.0,7.7,37.0,177.0
1672,2011,KIA,RONDO,STATION WAGON - MID-SIZE,2.4,4,AS4,X,12.0,8.9,10.6,27.0,244.0
1673,2011,KIA,RONDO,STATION WAGON - MID-SIZE,2.7,6,AS5,X,13.0,9.1,11.3,25.0,260.0
1674,2011,KIA,SEDONA,MINIVAN,3.5,6,AS6,X,13.0,9.5,11.4,25.0,262.0
1675,2011,KIA,SORENTO,SUV,2.4,4,AS6,X,11.1,8.2,9.8,29.0,225.0
1676,2011,KIA,SORENTO,SUV,2.4,4,M6,X,12.0,8.8,10.6,27.0,244.0
1677,2011,KIA,SORENTO,SUV,3.5,6,AS6,X,11.7,9.1,10.6,27.0,244.0
1678,2011,KIA,SORENTO 4WD,SUV,2.4,4,AS6,X,11.3,8.8,10.2,28.0,235.0
1679,2011,KIA,SORENTO 4WD,SUV,3.5,6,AS6,X,12.6,9.4,11.1,25.0,255.0
1680,2011,KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS4,X,9.2,7.6,8.5,33.0,196.0
1681,2011,KIA,SOUL,STATION WAGON - SMALL,1.6,4,M5,X,8.9,7.5,8.3,34.0,191.0
1682,2011,KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS4,X,9.8,7.9,8.9,32.0,205.0
1683,2011,KIA,SOUL,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.8,8.9,32.0,205.0
1684,2011,KIA,SPORTAGE,SUV,2.4,4,AS6,X,10.9,7.5,9.4,30.0,216.0
1685,2011,KIA,SPORTAGE,SUV,2.4,4,M6,X,11.4,8.2,10.0,28.0,230.0
1686,2011,KIA,SPORTAGE 4WD,SUV,2.4,4,AS6,X,11.4,8.5,10.1,28.0,232.0
1687,2011,KIA,SPORTAGE 4WD,SUV,2.4,4,M6,X,12.0,8.8,10.6,27.0,244.0
1688,2011,LAMBORGHINI,GALLARDO,TWO-SEATER,5.2,10,AS6,Z,18.0,12.8,15.6,18.0,359.0
1689,2011,LAMBORGHINI,GALLARDO,TWO-SEATER,5.2,10,M6,Z,20.6,13.5,17.4,16.0,400.0
1690,2011,LAMBORGHINI,GALLARDO SPYDER,TWO-SEATER,5.2,10,AS6,Z,18.1,12.8,15.7,18.0,361.0
1691,2011,LAMBORGHINI,GALLARDO SPYDER,TWO-SEATER,5.2,10,M6,Z,22.1,14.3,18.6,15.0,428.0
1692,2011,LAND ROVER,LR2,SUV,3.2,6,A6,X,15.7,10.7,13.5,21.0,311.0
1693,2011,LAND ROVER,LR4,SUV,5.0,8,A6,Z,18.9,13.6,16.5,17.0,380.0
1694,2011,LAND ROVER,RANGE ROVER HSE,SUV,5.0,8,A6,Z,19.1,12.8,16.3,17.0,375.0
1695,2011,LAND ROVER,RANGE ROVER SPORT HSE,SUV,5.0,8,A6,Z,18.7,13.1,16.2,17.0,373.0
1696,2011,LAND ROVER,RANGE ROVER SPORT SC,SUV,5.0,8,A6,Z,20.0,13.7,17.2,16.0,396.0
1697,2011,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV,5.0,8,A6,Z,20.3,13.1,17.1,17.0,393.0
1698,2011,LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.8,5.7,50.0,131.0
1699,2011,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,12.3,8.6,10.6,27.0,244.0
1700,2011,LEXUS,GS 350,MID-SIZE,3.5,6,AS6,Z,12.3,8.8,10.7,26.0,246.0
1701,2011,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.9,9.3,11.2,25.0,258.0
1702,2011,LEXUS,GS 450h,MID-SIZE,3.5,6,AS6,Z,10.0,9.3,9.7,29.0,223.0
1703,2011,LEXUS,GS 460,MID-SIZE,4.6,8,AS8,Z,13.9,9.6,12.0,24.0,276.0
1704,2011,LEXUS,GX 460,SUV,4.6,8,AS6,Z,15.7,11.5,13.9,20.0,320.0
1705,2011,LEXUS,HS 250h,COMPACT,2.4,4,AV,X,6.7,7.1,6.9,41.0,159.0
1706,2011,LEXUS,IS 250,SUBCOMPACT,2.5,6,AS6,Z,10.9,7.6,9.4,30.0,216.0
1707,2011,LEXUS,IS 250,SUBCOMPACT,2.5,6,M6,Z,12.7,8.6,10.8,26.0,248.0
1708,2011,LEXUS,IS 250 AWD,SUBCOMPACT,2.5,6,AS6,Z,11.9,8.8,10.5,27.0,242.0
1709,2011,LEXUS,IS 250C,SUBCOMPACT,2.5,6,AS6,Z,10.9,7.6,9.4,30.0,216.0
1710,2011,LEXUS,IS 250C,SUBCOMPACT,2.5,6,M6,Z,12.7,8.6,10.8,26.0,248.0
1711,2011,LEXUS,IS 350,SUBCOMPACT,3.5,6,AS6,Z,11.9,8.7,10.5,27.0,242.0
1712,2011,LEXUS,IS 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.9,9.3,11.2,25.0,258.0
1713,2011,LEXUS,IS 350C,SUBCOMPACT,3.5,6,AS6,Z,11.9,8.7,10.5,27.0,242.0
1714,2011,LEXUS,IS F,SUBCOMPACT,5.0,8,AS8,Z,14.6,10.1,12.5,23.0,288.0
1715,2011,LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.5,9.7,12.3,23.0,283.0
1716,2011,LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22.0,297.0
1717,2011,LEXUS,LS 460 L,MID-SIZE,4.6,8,AS8,Z,14.5,9.7,12.3,23.0,283.0
1718,2011,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22.0,297.0
1719,2011,LEXUS,LS 600h L,MID-SIZE,5.0,8,AS8,Z,12.0,10.7,11.4,25.0,262.0
1720,2011,LEXUS,LX 570,SUV,5.7,8,AS6,Z,18.8,13.4,16.4,17.0,377.0
1721,2011,LEXUS,RX 350 AWD,SUV,3.5,6,AS6,Z,13.1,9.6,11.5,25.0,265.0
1722,2011,LEXUS,RX 450h AWD,SUV,3.5,6,AS6,Z,7.9,8.6,8.2,34.0,189.0
1723,2011,LINCOLN,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,15.0,10.4,12.9,22.0,297.0
1724,2011,LINCOLN,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,E,20.3,13.9,17.4,16.0,278.0
1725,2011,LINCOLN,MKS,FULL-SIZE,3.7,6,AS6,X,14.0,9.8,12.1,23.0,278.0
1726,2011,LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,14.0,9.6,12.0,24.0,276.0
1727,2011,LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,14.5,10.4,12.6,22.0,290.0
1728,2011,LINCOLN,MKT AWD,SUV,3.5,6,AS6,X,14.7,10.9,13.0,22.0,299.0
1729,2011,LINCOLN,MKT AWD,SUV,3.7,6,AS6,X,14.7,11.0,13.0,22.0,299.0
1730,2011,LINCOLN,MKX AWD,SUV,3.7,6,AS6,X,13.7,10.4,12.2,23.0,281.0
1731,2011,LINCOLN,MKZ,MID-SIZE,3.5,6,AS6,X,13.2,8.8,11.2,25.0,258.0
1732,2011,LINCOLN,MKZ AWD,MID-SIZE,3.5,6,AS6,X,14.2,9.8,12.2,23.0,281.0
1733,2011,LINCOLN,MKZ HYBRID,MID-SIZE,2.5,4,AV,X,5.7,6.5,6.0,47.0,138.0
1734,2011,LINCOLN,NAVIGATOR 4X4 FFV,SUV,5.4,8,A6,X,18.5,13.5,16.2,17.0,373.0
1735,2011,LINCOLN,NAVIGATOR 4X4 FFV,SUV,5.4,8,A6,E,24.7,18.3,21.8,13.0,349.0
1736,2011,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,X,15.0,10.4,12.9,22.0,297.0
1737,2011,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,E,20.3,13.9,17.4,16.0,278.0
1738,2011,MASERATI,GRANTURISMO,SUBCOMPACT,4.2,8,AS6,Z,18.1,11.9,15.3,18.0,352.0
1739,2011,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.6,11.8,15.5,18.0,357.0
1740,2011,MASERATI,GRANTURISMO CONV,SUBCOMPACT,4.7,8,AS6,Z,19.3,12.0,16.0,18.0,368.0
1741,2011,MASERATI,QUATTROPORTE,FULL-SIZE,4.2,8,AS6,Z,19.4,11.9,16.0,18.0,368.0
1742,2011,MASERATI,QUATTROPORTE,FULL-SIZE,4.7,8,AS6,Z,19.9,12.3,16.5,17.0,380.0
1743,2011,MAZDA,CX-7,SUV,2.3,4,AS6,Z,13.1,9.5,11.5,25.0,265.0
1744,2011,MAZDA,CX-7,SUV,2.5,4,AS5,X,11.8,8.6,10.4,27.0,239.0
1745,2011,MAZDA,CX-7 4WD,SUV,2.3,4,AS6,Z,13.7,10.3,12.2,23.0,281.0
1746,2011,MAZDA,CX-9,SUV,3.7,6,AS6,X,14.3,9.9,12.3,23.0,283.0
1747,2011,MAZDA,CX-9 4WD,SUV,3.7,6,AS6,X,14.4,10.6,12.7,22.0,292.0
1748,2011,MAZDA,MAZDA2,COMPACT,1.5,4,A4,X,8.7,7.2,8.0,35.0,184.0
1749,2011,MAZDA,MAZDA2,COMPACT,1.5,4,M5,X,8.0,6.7,7.4,38.0,170.0
1750,2011,MAZDA,MAZDA3,COMPACT,2.0,4,AS5,X,10.0,7.2,8.7,32.0,200.0
1751,2011,MAZDA,MAZDA3,COMPACT,2.0,4,M5,X,9.4,7.1,8.3,34.0,191.0
1752,2011,MAZDA,MAZDA3,COMPACT,2.5,4,AS5,X,10.5,8.0,9.4,30.0,216.0
1753,2011,MAZDA,MAZDA3,COMPACT,2.5,4,M6,X,11.6,8.2,10.1,28.0,232.0
1754,2011,MAZDA,MAZDA6,MID-SIZE,2.5,4,AS5,X,10.8,7.8,9.4,30.0,216.0
1755,2011,MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,11.2,7.9,9.7,29.0,223.0
1756,2011,MAZDA,MAZDA6,MID-SIZE,3.7,6,AS6,X,13.4,9.4,11.6,24.0,267.0
1757,2011,MAZDA,MAZDASPEED3,MID-SIZE,2.3,4,M6,Z,13.0,9.5,11.4,25.0,262.0
1758,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,11.5,8.6,10.2,28.0,235.0
1759,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,10.5,8.5,9.6,29.0,221.0
1760,2011,MAZDA,MX-5,TWO-SEATER,2.0,4,M6,Z,11.1,8.5,9.9,29.0,228.0
1761,2011,MAZDA,RX-8,SUBCOMPACT,1.3,2,AS6,Z,14.9,10.5,12.9,22.0,297.0
1762,2011,MAZDA,RX-8,SUBCOMPACT,1.3,2,M6,Z,14.4,10.9,12.8,22.0,294.0
1763,2011,MAZDA,TRIBUTE,SUV,2.5,4,A6,X,11.4,8.5,10.1,28.0,232.0
1764,2011,MAZDA,TRIBUTE,SUV,2.5,4,M5,X,10.4,8.5,9.5,30.0,219.0
1765,2011,MAZDA,TRIBUTE 4X4,SUV,2.5,4,A6,X,11.7,8.9,10.4,27.0,239.0
1766,2011,MAZDA,TRIBUTE 4X4 FFV,SUV,3.0,6,A6,X,13.0,10.3,11.8,24.0,271.0
1767,2011,MAZDA,TRIBUTE 4X4 FFV,SUV,3.0,6,A6,E,18.0,13.9,16.2,17.0,259.0
1768,2011,MAZDA,TRIBUTE FFV,SUV,3.0,6,A6,X,12.3,9.5,11.1,25.0,255.0
1769,2011,MAZDA,TRIBUTE FFV,SUV,3.0,6,A6,E,16.7,12.6,14.8,19.0,237.0
1770,2011,MERCEDES-BENZ,B 200,STATION WAGON - SMALL,2.0,4,AV,Z,10.5,8.6,9.7,29.0,223.0
1771,2011,MERCEDES-BENZ,B 200,STATION WAGON - SMALL,2.0,4,M5,Z,10.5,8.0,9.4,30.0,216.0
1772,2011,MERCEDES-BENZ,B 200 TURBO,STATION WAGON - SMALL,2.0,4,AV,Z,10.9,8.8,9.9,29.0,228.0
1773,2011,MERCEDES-BENZ,B 200 TURBO,STATION WAGON - SMALL,2.0,4,M6,Z,11.6,8.2,10.1,28.0,232.0
1774,2011,MERCEDES-BENZ,C 250,COMPACT,2.5,6,A7,Z,13.0,8.9,11.2,25.0,258.0
1775,2011,MERCEDES-BENZ,C 250,COMPACT,2.5,6,M6,Z,13.2,8.7,11.2,25.0,258.0
1776,2011,MERCEDES-BENZ,C 250 4MATIC,COMPACT,2.5,6,A7,Z,13.4,9.4,11.6,24.0,267.0
1777,2011,MERCEDES-BENZ,C 300,COMPACT,3.0,6,A7,Z,13.2,9.3,11.4,25.0,262.0
1778,2011,MERCEDES-BENZ,C 300,COMPACT,3.0,6,M6,Z,13.2,9.1,11.4,25.0,262.0
1779,2011,MERCEDES-BENZ,C 300 4MATIC,COMPACT,3.0,6,A7,Z,13.3,9.4,11.5,25.0,265.0
1780,2011,MERCEDES-BENZ,C 350,COMPACT,3.5,6,A7,Z,13.8,9.5,11.9,24.0,274.0
1781,2011,MERCEDES-BENZ,C 350 4MATIC,COMPACT,3.5,6,A7,Z,13.9,9.7,12.0,24.0,276.0
1782,2011,MERCEDES-BENZ,C 63 AMG,COMPACT,6.2,8,AS7,Z,18.7,12.1,15.7,18.0,361.0
1783,2011,MERCEDES-BENZ,CL 550 4MATIC,COMPACT,4.7,8,A7,Z,15.3,10.3,13.1,22.0,301.0
1784,2011,MERCEDES-BENZ,CL 600,COMPACT,5.5,12,A5,Z,19.7,12.8,16.6,17.0,382.0
1785,2011,MERCEDES-BENZ,CL 63 AMG,COMPACT,5.5,8,AS7,Z,16.0,11.2,13.8,20.0,317.0
1786,2011,MERCEDES-BENZ,CL 65 AMG,COMPACT,6.0,12,AS5,Z,19.4,12.8,16.4,17.0,377.0
1787,2011,MERCEDES-BENZ,CLS 550,COMPACT,5.5,8,A7,Z,17.2,11.5,14.7,19.0,338.0
1788,2011,MERCEDES-BENZ,CLS 63 AMG,COMPACT,6.2,8,AS7,Z,19.7,13.1,16.7,17.0,384.0
1789,2011,MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,3.5,6,A7,Z,14.3,9.8,12.3,23.0,283.0
1790,2011,MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,A7,Z,14.4,10.2,12.5,23.0,288.0
1791,2011,MERCEDES-BENZ,E 350 BLUETEC,MID-SIZE,3.0,6,A7,D,11.1,7.3,9.4,30.0,254.0
1792,2011,MERCEDES-BENZ,E 350 CABRIOLET,SUBCOMPACT,3.5,6,A7,Z,13.8,9.4,11.8,24.0,271.0
1793,2011,MERCEDES-BENZ,E 350 COUPE,SUBCOMPACT,3.5,6,A7,Z,13.4,9.0,11.4,25.0,262.0
1794,2011,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,5.5,8,A7,Z,15.7,10.4,13.3,21.0,306.0
1795,2011,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,5.5,8,A7,Z,16.0,10.6,13.6,21.0,313.0
1796,2011,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,5.5,8,A7,Z,15.6,10.3,13.2,21.0,304.0
1797,2011,MERCEDES-BENZ,E 63 AMG,MID-SIZE,6.2,8,AS7,Z,18.3,12.0,15.5,18.0,357.0
1798,2011,MERCEDES-BENZ,G 55 AMG,SUV,5.4,8,A5,Z,21.8,17.3,19.8,14.0,455.0
1799,2011,MERCEDES-BENZ,G 550,SUV,5.5,8,A7,Z,20.6,16.1,18.6,15.0,428.0
1800,2011,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,13.9,10.4,12.3,23.0,332.0
1801,2011,MERCEDES-BENZ,GL 450 4MATIC,SUV,4.7,8,A7,Z,18.4,13.4,16.1,18.0,370.0
1802,2011,MERCEDES-BENZ,GL 550 4MATIC,SUV,5.5,8,A7,Z,18.9,13.9,16.7,17.0,384.0
1803,2011,MERCEDES-BENZ,GLK 350 4MATIC,SUV,3.5,6,A7,Z,14.6,11.0,13.0,22.0,299.0
1804,2011,MERCEDES-BENZ,MAYBACH 57,FULL-SIZE,5.5,12,A5,Z,23.2,15.1,19.5,14.0,449.0
1805,2011,MERCEDES-BENZ,MAYBACH 57S,FULL-SIZE,6.0,12,A5,Z,22.8,15.0,19.3,15.0,444.0
1806,2011,MERCEDES-BENZ,MAYBACH 62,FULL-SIZE,5.5,12,A5,Z,23.2,15.1,19.5,14.0,449.0
1807,2011,MERCEDES-BENZ,MAYBACH 62S,FULL-SIZE,6.0,12,A5,Z,22.8,15.0,19.3,15.0,444.0
1808,2011,MERCEDES-BENZ,ML 350 4MATIC,SUV,3.5,6,A7,Z,15.7,12.0,14.1,20.0,324.0
1809,2011,MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,12.6,9.5,11.2,25.0,302.0
1810,2011,MERCEDES-BENZ,ML 550 4MATIC,SUV,5.5,8,A7,Z,17.9,13.4,15.8,18.0,363.0
1811,2011,MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV,6.2,8,AS7,Z,22.4,16.3,19.7,14.0,453.0
1812,2011,MERCEDES-BENZ,R 350 4MATIC,SUV,3.5,6,A7,Z,16.1,12.3,14.4,20.0,331.0
1813,2011,MERCEDES-BENZ,R 350 BLUETEC 4MATIC,SUV,3.0,6,A7,D,13.0,9.7,11.5,25.0,311.0
1814,2011,MERCEDES-BENZ,S 400 HYBRID,FULL-SIZE,3.5,6,A7,Z,12.7,9.4,11.2,25.0,258.0
1815,2011,MERCEDES-BENZ,S 450 4MATIC,FULL-SIZE,4.7,8,A7,Z,15.9,10.6,13.5,21.0,311.0
1816,2011,MERCEDES-BENZ,S 550 4MATIC,FULL-SIZE,5.5,8,A7,Z,16.6,11.0,14.1,20.0,324.0
1817,2011,MERCEDES-BENZ,S 600,FULL-SIZE,5.5,12,A5,Z,19.8,12.7,16.6,17.0,382.0
1818,2011,MERCEDES-BENZ,S 63 AMG,FULL-SIZE,5.5,8,AS7,Z,15.6,10.9,13.5,21.0,311.0
1819,2011,MERCEDES-BENZ,S 65 AMG,FULL-SIZE,6.0,12,AS5,Z,19.6,12.3,16.3,17.0,375.0
1820,2011,MERCEDES-BENZ,SL 550,TWO-SEATER,5.5,8,A7,Z,17.3,11.4,14.7,19.0,338.0
1821,2011,MERCEDES-BENZ,SL 600,TWO-SEATER,5.5,12,A5,Z,20.3,13.1,17.1,17.0,393.0
1822,2011,MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,6.2,8,AS7,Z,19.8,12.5,16.5,17.0,380.0
1823,2011,MERCEDES-BENZ,SL 65 AMG,TWO-SEATER,6.0,12,AS5,Z,20.3,13.0,17.0,17.0,391.0
1824,2011,MERCEDES-BENZ,SLK 300,TWO-SEATER,3.0,6,A7,Z,12.7,9.0,11.0,26.0,253.0
1825,2011,MERCEDES-BENZ,SLK 300,TWO-SEATER,3.0,6,M6,Z,13.4,9.1,11.5,25.0,265.0
1826,2011,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,A7,Z,12.6,9.4,11.1,25.0,255.0
1827,2011,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,M6,Z,13.3,9.3,11.5,25.0,265.0
1828,2011,MERCEDES-BENZ,SLS AMG,TWO-SEATER,6.2,8,AS7,Z,17.3,12.1,15.0,19.0,345.0
1829,2011,MINI,COOPER,MINICOMPACT,1.6,4,A6,Z,8.5,6.5,7.6,37.0,175.0
1830,2011,MINI,COOPER,MINICOMPACT,1.6,4,M6,Z,8.0,6.4,7.3,39.0,168.0
1831,2011,MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,8.8,6.7,7.9,36.0,182.0
1832,2011,MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,8.5,6.7,7.7,37.0,177.0
1833,2011,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,8.8,6.7,7.9,36.0,182.0
1834,2011,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.5,6.7,7.7,37.0,177.0
1835,2011,MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,A6,Z,9.4,7.9,8.7,32.0,200.0
1836,2011,MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,M6,Z,8.5,6.7,7.7,37.0,177.0
1837,2011,MINI,COOPER S,MINICOMPACT,1.6,4,A6,Z,9.2,7.0,8.2,34.0,189.0
1838,2011,MINI,COOPER S,MINICOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1839,2011,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,9.2,7.0,8.2,34.0,189.0
1840,2011,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1841,2011,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,A6,Z,9.2,7.0,8.2,34.0,189.0
1842,2011,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1843,2011,MINI,COOPER S COUNTRYMAN,COMPACT,1.6,4,A6,Z,9.4,7.3,8.4,34.0,193.0
1844,2011,MINI,COOPER S COUNTRYMAN,COMPACT,1.6,4,M6,Z,9.1,7.3,8.3,34.0,191.0
1845,2011,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,A6,Z,10.0,7.8,9.0,31.0,207.0
1846,2011,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.5,8.5,33.0,196.0
1847,2011,MINI,JOHN COOPER WORKS,MINICOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1848,2011,MINI,JOHN COOPER WORKS CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1849,2011,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.9,6.7,8.0,35.0,184.0
1850,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,AS4,X,11.5,8.5,10.1,28.0,232.0
1851,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,2.4,4,M5,X,12.0,8.7,10.5,27.0,242.0
1852,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6,AS5,Z,14.2,9.6,12.1,23.0,278.0
1853,2011,MITSUBISHI,ECLIPSE,SUBCOMPACT,3.8,6,M6,Z,14.7,9.5,12.3,23.0,283.0
1854,2011,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4,AS4,X,11.6,8.6,10.2,28.0,235.0
1855,2011,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,2.4,4,M5,X,12.0,8.7,10.5,27.0,242.0
1856,2011,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3.8,6,AS5,Z,14.2,9.6,12.1,23.0,278.0
1857,2011,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACT,3.8,6,M6,Z,14.7,9.5,12.3,23.0,283.0
1858,2011,MITSUBISHI,ENDEAVOR AWD,SUV,3.8,6,AS4,X,15.9,12.1,14.2,20.0,327.0
1859,2011,MITSUBISHI,LANCER,COMPACT,2.0,4,AS6,Z,13.4,9.4,11.6,24.0,267.0
1860,2011,MITSUBISHI,LANCER,COMPACT,2.0,4,AV,X,9.3,7.1,8.3,34.0,191.0
1861,2011,MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.7,7.1,8.5,33.0,196.0
1862,2011,MITSUBISHI,LANCER EVOLUTION,COMPACT,2.0,4,AS6,Z,14.3,10.6,12.6,22.0,290.0
1863,2011,MITSUBISHI,LANCER EVOLUTION,COMPACT,2.0,4,M5,Z,13.9,10.3,12.3,23.0,283.0
1864,2011,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,AS6,Z,13.4,9.4,11.6,24.0,267.0
1865,2011,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,AV,X,9.8,7.4,8.7,32.0,200.0
1866,2011,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,M5,X,9.9,7.3,8.7,32.0,200.0
1867,2011,MITSUBISHI,OUTLANDER,SUV,2.4,4,AV,X,10.3,8.3,9.4,30.0,216.0
1868,2011,MITSUBISHI,OUTLANDER 4WD,SUV,2.4,4,AV,X,10.4,8.3,9.5,30.0,219.0
1869,2011,MITSUBISHI,OUTLANDER 4WD,SUV,3.0,6,AS6,Z,12.5,9.4,11.1,25.0,255.0
1870,2011,MITSUBISHI,RVR,SUV,2.0,4,AV,X,9.7,7.9,8.9,32.0,205.0
1871,2011,MITSUBISHI,RVR,SUV,2.0,4,M5,X,10.0,7.6,8.9,32.0,205.0
1872,2011,MITSUBISHI,RVR 4WD,SUV,2.0,4,AV,X,9.7,7.9,8.9,32.0,205.0
1873,2011,NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.5,8.9,10.9,26.0,251.0
1874,2011,NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.1,9.1,11.3,25.0,260.0
1875,2011,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS7,Z,13.2,9.5,11.5,25.0,265.0
1876,2011,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.4,9.6,11.7,24.0,269.0
1877,2011,NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,10.0,7.2,8.7,32.0,200.0
1878,2011,NISSAN,ALTIMA,MID-SIZE,2.5,4,M6,X,10.1,7.4,8.9,32.0,205.0
1879,2011,NISSAN,ALTIMA,MID-SIZE,3.5,6,AV,X,11.8,8.7,10.4,27.0,239.0
1880,2011,NISSAN,ALTIMA COUPE,SUBCOMPACT,2.5,4,AV,X,10.2,7.4,9.0,31.0,207.0
1881,2011,NISSAN,ALTIMA COUPE,SUBCOMPACT,2.5,4,M6,X,10.3,7.5,9.1,31.0,209.0
1882,2011,NISSAN,ALTIMA COUPE,SUBCOMPACT,3.5,6,AV,X,11.6,8.7,10.3,27.0,237.0
1883,2011,NISSAN,ALTIMA COUPE,SUBCOMPACT,3.5,6,M6,X,12.9,8.7,11.0,26.0,253.0
1884,2011,NISSAN,ALTIMA HYBRID,MID-SIZE,2.5,4,AV,X,6.7,7.1,6.9,41.0,159.0
1885,2011,NISSAN,ARMADA 4WD,SUV,5.6,8,A5,X,19.1,13.4,16.5,17.0,380.0
1886,2011,NISSAN,CUBE,STATION WAGON - SMALL,1.8,4,AV,X,8.7,7.5,8.2,34.0,189.0
1887,2011,NISSAN,CUBE,STATION WAGON - SMALL,1.8,4,M6,X,9.4,8.0,8.8,32.0,202.0
